날짜,매체명,상품명,소재명,노출수(열람수),클릭수,발송수,비용,인타입,비고
2026-08-04,T멤버십,미션탭,소재 A,166952,117,0,166000,A_sktB0820,
2026-08-04,가스락,서브 참여형 리스트 배너,소재 A,6341,17,0,41000,A_gasB0850,
2026-08-04,가스락,서브 텍스트 배너,소재 A,53901,337,0,97000,A_gasB0830,
2026-08-04,가스락,홈 상단 배너,소재 A,300519,188,0,111000,A_gasB0890,
2026-08-04,가스락,홈 참여형 리스트 배너,소재 A,206560,131,0,96000,A_gasB0820,
2026-08-04,가스락,홈 토스트 배너,소재 A,48279,838,0,123000,A_gasB0810,
2026-08-04,카카오페이,혜택A,소재 A,755662,264902,0,1058000,A_kpaB0810,내 보험은 괜찮을까? 5세대 실비와 비교
2026-08-05,KT PASS,PUSH,소재 A,57611,13,0,446000,A_pasB0810,
2026-08-05,KT PASS,하단배너,소재 A,1093,6,0,9000,A_pasB0820,
2026-08-05,T멤버십,PUSH,소재 A,0,3330,300000,1842000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-05,T멤버십,미션탭,소재 A,166936,112,0,166000,A_sktB0820,
2026-08-05,가스락,서브 참여형 리스트 배너,소재 A,6120,18,0,39000,A_gasB0850,
2026-08-05,가스락,서브 텍스트 배너,소재 A,48717,289,0,88000,A_gasB0830,
2026-08-05,가스락,홈 상단 배너,소재 A,295183,175,0,109000,A_gasB0890,
2026-08-05,가스락,홈 참여형 리스트 배너,소재 A,204374,145,0,95000,A_gasB0820,
2026-08-05,가스락,홈 토스트 배너,소재 A,45695,789,0,117000,A_gasB0810,
2026-08-05,카카오페이,혜택A,소재 A,661398,263475,0,926000,A_kpaB0810,내 보험은 괜찮을까? 5세대 실비와 비교
2026-08-06,KT PASS,PUSH,소재 A,55203,9,0,428000,A_pasB0810,
2026-08-06,KT PASS,하단배너,소재 A,798,6,0,7000,A_pasB0820,
2026-08-06,T멤버십,PUSH,소재 A,0,2205,200000,1228000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-06,T멤버십,미션탭,소재 A,165450,129,0,164000,A_sktB0820,
2026-08-06,가스락,서브 참여형 리스트 배너,소재 A,6252,16,0,40000,A_gasB0850,
2026-08-06,가스락,서브 텍스트 배너,소재 A,35768,314,0,65000,A_gasB0830,
2026-08-06,가스락,홈 상단 배너,소재 A,269177,143,0,100000,A_gasB0890,
2026-08-06,가스락,홈 참여형 리스트 배너,소재 A,198076,149,0,92000,A_gasB0820,
2026-08-06,가스락,홈 토스트 배너,소재 A,39208,684,0,100000,A_gasB0810,
2026-08-06,카카오페이,혜택A,소재 A,639609,261604,0,895000,A_kpaB0810,내 보험은 괜찮을까? 5세대 실비와 비교
2026-08-07,KT PASS,PUSH,소재 A,56971,5,0,441000,A_pasB0810,
2026-08-07,KT PASS,하단배너,소재 A,975,4,0,8000,A_pasB0820,
2026-08-07,T멤버십,PUSH,소재 A,0,3224,300000,1842000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-07,T멤버십,미션탭,소재 A,163989,135,0,163000,A_sktB0820,
2026-08-07,가스락,서브 참여형 리스트 배너,소재 A,5925,13,0,38000,A_gasB0850,
2026-08-07,가스락,서브 텍스트 배너,소재 A,28786,208,0,52000,A_gasB0830,
2026-08-07,가스락,홈 상단 배너,소재 A,247125,143,0,92000,A_gasB0890,
2026-08-07,가스락,홈 참여형 리스트 배너,소재 A,170650,148,0,79000,A_gasB0820,
2026-08-07,가스락,홈 토스트 배너,소재 A,28815,514,0,74000,A_gasB0810,
2026-08-07,카카오페이,혜택A,소재 A,607695,257772,0,851000,A_kpaB0810,내 보험은 괜찮을까? 5세대 실비와 비교
2026-08-08,KT PASS,PUSH,소재 A,18182,7,0,141000,A_pasB0810,
2026-08-08,KT PASS,하단배너,소재 A,488,3,0,4000,A_pasB0820,
2026-08-08,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-08,T멤버십,미션탭,소재 A,163998,121,0,163000,A_sktB0820,
2026-08-08,가스락,서브 참여형 리스트 배너,소재 A,5411,17,0,35000,A_gasB0850,
2026-08-08,가스락,서브 텍스트 배너,소재 A,25563,198,0,46000,A_gasB0830,
2026-08-08,가스락,홈 상단 배너,소재 A,217768,117,0,81000,A_gasB0890,
2026-08-08,가스락,홈 참여형 리스트 배너,소재 A,156406,139,0,73000,A_gasB0820,
2026-08-08,가스락,홈 토스트 배너,소재 A,21217,391,0,54000,A_gasB0810,
2026-08-08,카카오페이,혜택A,소재 A,563859,254085,0,789000,A_kpaB0810,내 보험은 괜찮을까? 5세대 실비와 비교
2026-08-09,KT PASS,PUSH,소재 A,14179,6,0,110000,A_pasB0810,
2026-08-09,KT PASS,하단배너,소재 A,449,5,0,4000,A_pasB0820,
2026-08-09,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-09,T멤버십,미션탭,소재 A,163967,119,0,163000,A_sktB0820,
2026-08-09,가스락,서브 참여형 리스트 배너,소재 A,5856,11,0,38000,A_gasB0850,
2026-08-09,가스락,서브 텍스트 배너,소재 A,72135,414,0,130000,A_gasB0830,
2026-08-09,가스락,홈 상단 배너,소재 A,289723,180,0,107000,A_gasB0890,
2026-08-09,가스락,홈 참여형 리스트 배너,소재 A,171889,149,0,80000,A_gasB0820,
2026-08-09,가스락,홈 토스트 배너,소재 A,40484,539,0,103000,A_gasB0810,
2026-08-09,카카오페이,혜택A,소재 A,571269,259254,0,800000,A_kpaB0810,내 보험은 괜찮을까? 5세대 실비와 비교
2026-08-10,KT PASS,PUSH,소재 A,58496,9,0,453000,A_pasB0810,
2026-08-10,KT PASS,하단배너,소재 A,1171,4,0,10000,A_pasB0820,
2026-08-10,T멤버십,PUSH,소재 A,0,3044,300000,1842000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-10,T멤버십,미션탭,소재 A,162926,105,0,162000,A_sktB0820,
2026-08-10,가스락,서브 참여형 리스트 배너,소재 A,5809,9,0,37000,A_gasB0850,
2026-08-10,가스락,서브 텍스트 배너,소재 A,45447,322,0,82000,A_gasB0830,
2026-08-10,가스락,홈 상단 배너,소재 A,288089,170,0,107000,A_gasB0890,
2026-08-10,가스락,홈 참여형 리스트 배너,소재 A,188070,141,0,87000,A_gasB0820,
2026-08-10,가스락,홈 토스트 배너,소재 A,34834,545,0,89000,A_gasB0810,
2026-08-11,KT PASS,PUSH,소재 A,58058,14,0,450000,A_pasB0810,
2026-08-11,KT PASS,하단배너,소재 A,814,2,0,7000,A_pasB0820,
2026-08-11,T멤버십,PUSH,소재 A,0,2070,200000,1228000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-11,T멤버십,미션탭,소재 A,161930,107,0,161000,A_sktB0820,
2026-08-11,가스락,서브 참여형 리스트 배너,소재 A,6089,60,0,39000,A_gasB0850,
2026-08-11,가스락,서브 텍스트 배너,소재 A,79320,468,0,143000,A_gasB0830,
2026-08-11,가스락,홈 상단 배너,소재 A,291245,185,0,108000,A_gasB0890,
2026-08-11,가스락,홈 참여형 리스트 배너,소재 A,247461,145,0,115000,A_gasB0820,
2026-08-11,가스락,홈 토스트 배너,소재 A,51871,798,0,133000,A_gasB0810,
2026-08-12,KT PASS,PUSH,소재 A,55719,12,0,432000,A_pasB0810,
2026-08-12,KT PASS,하단배너,소재 A,864,2,0,7000,A_pasB0820,
2026-08-12,T멤버십,PUSH,소재 A,0,3222,300000,1842000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-12,T멤버십,미션탭,소재 A,160941,119,0,160000,A_sktB0820,
2026-08-12,가스락,서브 참여형 리스트 배너,소재 A,4791,116,0,31000,A_gasB0850,
2026-08-12,가스락,서브 텍스트 배너,소재 A,70056,339,0,126000,A_gasB0830,
2026-08-12,가스락,홈 상단 배너,소재 A,239815,175,0,89000,A_gasB0890,
2026-08-12,가스락,홈 참여형 리스트 배너,소재 A,244127,129,0,113000,A_gasB0820,
2026-08-12,가스락,홈 토스트 배너,소재 A,50306,729,0,129000,A_gasB0810,
2026-08-13,KT PASS,PUSH,소재 A,55303,9,0,429000,A_pasB0810,
2026-08-13,KT PASS,하단배너,소재 A,1194,5,0,10000,A_pasB0820,
2026-08-13,T멤버십,PUSH,소재 A,0,2103,200000,1228000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-13,T멤버십,미션탭,소재 A,160957,124,0,160000,A_sktB0820,
2026-08-13,가스락,서브 참여형 리스트 배너,소재 A,3331,56,0,21000,A_gasB0850,
2026-08-13,가스락,서브 텍스트 배너,소재 A,31505,208,0,57000,A_gasB0830,
2026-08-13,가스락,홈 상단 배너,소재 A,214032,146,0,79000,A_gasB0890,
2026-08-13,가스락,홈 참여형 리스트 배너,소재 A,226498,133,0,105000,A_gasB0820,
2026-08-13,가스락,홈 토스트 배너,소재 A,40375,633,0,103000,A_gasB0810,
2026-08-14,KT PASS,PUSH,소재 A,53811,9,0,417000,A_pasB0810,
2026-08-14,KT PASS,하단배너,소재 A,981,5,0,8000,A_pasB0820,
2026-08-14,T멤버십,PUSH,소재 A,0,3091,300000,1842000,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-14,T멤버십,미션탭,소재 A,159948,105,0,159000,A_sktB0820,
2026-08-14,가스락,서브 참여형 리스트 배너,소재 A,3184,53,0,20000,A_gasB0850,
2026-08-14,가스락,서브 텍스트 배너,소재 A,18366,113,0,33000,A_gasB0830,
2026-08-14,가스락,홈 상단 배너,소재 A,185694,105,0,69000,A_gasB0890,
2026-08-14,가스락,홈 참여형 리스트 배너,소재 A,209522,121,0,97000,A_gasB0820,
2026-08-14,가스락,홈 토스트 배너,소재 A,32215,526,0,82000,A_gasB0810,
2026-08-15,KT PASS,PUSH,소재 A,15076,10,0,117000,A_pasB0810,
2026-08-15,KT PASS,하단배너,소재 A,426,1,0,4000,A_pasB0820,
2026-08-15,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB0810,"불필요한 건 빼고, 핵심만 꽉 채웠다!"
2026-08-15,T멤버십,미션탭,소재 A,159984,104,0,159000,A_sktB0820,
2026-08-15,가스락,서브 참여형 리스트 배너,소재 A,2698,31,0,17000,A_gasB0850,
2026-08-15,가스락,서브 텍스트 배너,소재 A,20227,192,0,36000,A_gasB0830,
2026-08-15,가스락,홈 상단 배너,소재 A,179031,124,0,66000,A_gasB0890,
2026-08-15,가스락,홈 참여형 리스트 배너,소재 A,192484,106,0,89000,A_gasB0820,
2026-08-15,가스락,홈 토스트 배너,소재 A,31773,481,0,81000,A_gasB0810,
2026-08-16,KT PASS,PUSH,소재 A,11636,8,0,90000,A_pasB0810,
2026-08-16,KT PASS,하단배너,소재 A,366,5,0,3000,A_pasB0820,
2026-08-16,T멤버십,PUSH,소재 B,0,0,0,0,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-16,T멤버십,미션탭,소재 A,159968,114,0,160000,A_sktB0820,
2026-08-16,가스락,서브 참여형 리스트 배너,소재 A,2603,40,0,17000,A_gasB0850,
2026-08-16,가스락,서브 텍스트 배너,소재 A,8878,77,0,16000,A_gasB0830,
2026-08-16,가스락,홈 상단 배너,소재 A,145826,93,0,54000,A_gasB0890,
2026-08-16,가스락,홈 참여형 리스트 배너,소재 A,184862,101,0,86000,A_gasB0820,
2026-08-16,가스락,홈 토스트 배너,소재 A,21711,380,0,55000,A_gasB0810,
2026-08-17,KT PASS,PUSH,소재 A,15315,4,0,119000,A_pasB0810,
2026-08-17,KT PASS,하단배너,소재 A,416,0,0,4000,A_pasB0820,
2026-08-17,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-17,T멤버십,미션탭,소재 A,159911,93,0,160000,A_sktB0820,
2026-08-17,가스락,서브 참여형 리스트 배너,소재 A,2736,36,0,18000,A_gasB0850,
2026-08-17,가스락,서브 텍스트 배너,소재 A,10115,80,0,18000,A_gasB0830,
2026-08-17,가스락,홈 상단 배너,소재 A,159248,111,0,59000,A_gasB0890,
2026-08-17,가스락,홈 참여형 리스트 배너,소재 A,197623,113,0,92000,A_gasB0820,
2026-08-17,가스락,홈 토스트 배너,소재 A,24121,436,0,62000,A_gasB0810,
2026-08-18,KT PASS,PUSH,소재 A,57175,11,0,443000,A_pasB0810,
2026-08-18,KT PASS,하단배너,소재 A,777,2,0,7000,A_pasB0820,
2026-08-18,T멤버십,PUSH,소재 A,0,3118,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-18,T멤버십,미션탭,소재 A,159175,80,0,159000,A_sktB0820,
2026-08-18,가스락,서브 참여형 리스트 배너,소재 A,2877,16,0,18000,A_gasB0850,
2026-08-18,가스락,서브 텍스트 배너,소재 A,27939,154,0,50000,A_gasB0830,
2026-08-18,가스락,홈 상단 배너,소재 A,217105,137,0,80000,A_gasB0890,
2026-08-18,가스락,홈 참여형 리스트 배너,소재 A,223115,93,0,104000,A_gasB0820,
2026-08-18,가스락,홈 토스트 배너,소재 A,34103,455,0,87000,A_gasB0810,
2026-08-19,KT PASS,PUSH,소재 A,57344,5,0,444000,A_pasB0810,
2026-08-19,KT PASS,하단배너,소재 A,770,6,0,7000,A_pasB0820,
2026-08-19,T멤버십,PUSH,소재 A,0,3273,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-19,T멤버십,미션탭,소재 A,159158,107,0,159000,A_sktB0820,
2026-08-19,가스락,서브 참여형 리스트 배너,소재 A,3051,33,0,20000,A_gasB0850,
2026-08-19,가스락,서브 텍스트 배너,소재 A,21655,141,0,39000,A_gasB0830,
2026-08-19,가스락,홈 상단 배너,소재 A,217566,183,0,81000,A_gasB0890,
2026-08-19,가스락,홈 참여형 리스트 배너,소재 A,224931,126,0,105000,A_gasB0820,
2026-08-19,가스락,홈 토스트 배너,소재 A,31360,471,0,80000,A_gasB0810,
2026-08-20,KT PASS,PUSH,소재 A,58493,14,0,453000,A_pasB0810,
2026-08-20,KT PASS,하단배너,소재 A,1186,2,0,10000,A_pasB0820,
2026-08-20,T멤버십,PUSH,소재 A,0,3530,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-20,T멤버십,미션탭,소재 A,159235,84,0,159000,A_sktB0820,
2026-08-20,가스락,서브 참여형 리스트 배너,소재 A,3005,31,0,19000,A_gasB0850,
2026-08-20,가스락,서브 텍스트 배너,소재 A,49578,237,0,89000,A_gasB0830,
2026-08-20,가스락,홈 상단 배너,소재 A,282808,201,0,105000,A_gasB0890,
2026-08-20,가스락,홈 참여형 리스트 배너,소재 A,246126,132,0,114000,A_gasB0820,
2026-08-20,가스락,홈 토스트 배너,소재 A,51153,625,0,131000,A_gasB0810,
2026-08-21,KT PASS,PUSH,소재 A,57558,4,0,446000,A_pasB0810,
2026-08-21,KT PASS,하단배너,소재 A,1067,1,0,9000,A_pasB0820,
2026-08-21,T멤버십,PUSH,소재 A,0,3591,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-21,T멤버십,미션탭,소재 A,159183,114,0,159000,A_sktB0820,
2026-08-21,가스락,서브 참여형 리스트 배너,소재 A,3148,30,0,20000,A_gasB0850,
2026-08-21,가스락,서브 텍스트 배너,소재 A,39645,228,0,72000,A_gasB0830,
2026-08-21,가스락,홈 상단 배너,소재 A,238499,172,0,88000,A_gasB0890,
2026-08-21,가스락,홈 참여형 리스트 배너,소재 A,237461,132,0,110000,A_gasB0820,
2026-08-21,가스락,홈 토스트 배너,소재 A,37140,529,0,95000,A_gasB0810,
2026-08-22,KT PASS,PUSH,소재 A,18118,3,0,140000,A_pasB0810,
2026-08-22,KT PASS,하단배너,소재 A,473,2,0,4000,A_pasB0820,
2026-08-22,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-22,T멤버십,미션탭,소재 A,159226,98,0,159000,A_sktB0820,
2026-08-22,가스락,서브 참여형 리스트 배너,소재 A,3052,30,0,20000,A_gasB0850,
2026-08-22,가스락,서브 텍스트 배너,소재 A,21790,145,0,39000,A_gasB0830,
2026-08-22,가스락,홈 상단 배너,소재 A,187909,119,0,70000,A_gasB0890,
2026-08-22,가스락,홈 참여형 리스트 배너,소재 A,203503,123,0,95000,A_gasB0820,
2026-08-22,가스락,홈 토스트 배너,소재 A,22805,411,0,58000,A_gasB0810,
2026-08-23,KT PASS,PUSH,소재 A,13940,6,0,108000,A_pasB0810,
2026-08-23,KT PASS,하단배너,소재 A,431,0,0,4000,A_pasB0820,
2026-08-23,T멤버십,PUSH,소재 A,0,0,0,0,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-23,T멤버십,미션탭,소재 A,159196,97,0,159000,A_sktB0820,
2026-08-23,가스락,서브 참여형 리스트 배너,소재 A,3007,15,0,19000,A_gasB0850,
2026-08-23,가스락,서브 텍스트 배너,소재 A,18732,139,0,34000,A_gasB0830,
2026-08-23,가스락,홈 상단 배너,소재 A,190764,120,0,71000,A_gasB0890,
2026-08-23,가스락,홈 참여형 리스트 배너,소재 A,200342,123,0,93000,A_gasB0820,
2026-08-23,가스락,홈 토스트 배너,소재 A,20726,353,0,53000,A_gasB0810,
2026-08-24,KT PASS,PUSH,소재 A,57494,7,0,446000,A_pasB0810,
2026-08-24,KT PASS,하단배너,소재 A,873,1,0,8000,A_pasB0820,
2026-08-24,T멤버십,PUSH,소재 A,0,3591,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-24,T멤버십,미션탭,소재 A,159183,114,0,159000,A_sktB0820,
2026-08-24,가스락,서브 참여형 리스트 배너,소재 A,3256,22,0,21000,A_gasB0850,
2026-08-24,가스락,서브 텍스트 배너,소재 A,26639,134,0,48000,A_gasB0830,
2026-08-24,가스락,홈 상단 배너,소재 A,230322,133,0,85000,A_gasB0890,
2026-08-24,가스락,홈 참여형 리스트 배너,소재 A,232364,110,0,108000,A_gasB0820,
2026-08-24,가스락,홈 토스트 배너,소재 A,25270,387,0,65000,A_gasB0810,
2026-08-24,카카오페이,혜택A,소재 A,711931,268171,0,996000,A_kpaB0811,바쁜 당신을 위한 통합 보험료 계산!
2026-08-25,KT PASS,PUSH,소재 A,59645,13,0,462000,A_pasB0810,
2026-08-25,KT PASS,하단배너,소재 A,1201,7,0,10000,A_pasB0820,
2026-08-25,T멤버십,PUSH,소재 A,0,3530,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-25,T멤버십,미션탭,소재 A,159235,84,0,159000,A_sktB0820,
2026-08-25,가스락,서브 참여형 리스트 배너,소재 A,4018,33,0,26000,A_gasB0850,
2026-08-25,가스락,서브 텍스트 배너,소재 A,24843,153,0,45000,A_gasB0830,
2026-08-25,가스락,홈 상단 배너,소재 A,265744,166,0,98000,A_gasB0890,
2026-08-25,가스락,홈 참여형 리스트 배너,소재 A,252431,101,0,117000,A_gasB0820,
2026-08-25,가스락,홈 토스트 배너,소재 A,37897,598,0,97000,A_gasB0810,
2026-08-25,카카오페이,TMS,소재 A,74689,1512,140911,8736000,A_kpaB0820,기본 텍스트형_발송당일
2026-08-25,카카오페이,혜택A,소재 A,776585,269006,0,1087000,A_kpaB0811,바쁜 당신을 위한 통합 보험료 계산!
2026-08-26,KT PASS,PUSH,소재 A,61416,14,0,476000,A_pasB0810,
2026-08-26,KT PASS,하단배너,소재 A,4610,7,0,40000,A_pasB0820,
2026-08-26,T멤버십,PUSH,소재 A,0,3591,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-26,T멤버십,미션탭,소재 A,159183,114,0,159000,A_sktB0820,
2026-08-26,가스락,서브 참여형 리스트 배너,소재 A,3238,21,0,21000,A_gasB0850,
2026-08-26,가스락,서브 텍스트 배너,소재 A,30442,186,0,55000,A_gasB0830,
2026-08-26,가스락,홈 상단 배너,소재 A,249169,170,0,92000,A_gasB0890,
2026-08-26,가스락,홈 참여형 리스트 배너,소재 A,141011,96,0,66000,A_gasB0820,
2026-08-26,가스락,홈 토스트 배너,소재 A,37279,533,0,95000,A_gasB0810,
2026-08-26,카카오페이,혜택A,소재 A,746508,270066,0,1045000,A_kpaB0811,바쁜 당신을 위한 통합 보험료 계산!
2026-08-27,KT PASS,PUSH,소재 A,61154,7,0,474000,A_pasB0810,
2026-08-27,KT PASS,하단배너,소재 A,6837,6,0,59000,A_pasB0820,
2026-08-27,T멤버십,PUSH,소재 A,0,3591,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-27,T멤버십,미션탭,소재 A,159183,114,0,159000,A_sktB0820,
2026-08-27,가스락,서브 참여형 리스트 배너,소재 A,4745,33,0,30000,A_gasB0850,
2026-08-27,가스락,서브 텍스트 배너,소재 A,18714,133,0,34000,A_gasB0830,
2026-08-27,가스락,홈 상단 배너,소재 A,210974,127,0,78000,A_gasB0890,
2026-08-27,가스락,홈 참여형 리스트 배너,소재 A,96150,114,0,45000,A_gasB0820,
2026-08-27,가스락,홈 토스트 배너,소재 A,25060,359,0,64000,A_gasB0810,
2026-08-27,카카오페이,혜택A,소재 A,779958,272248,0,1092000,A_kpaB0811,바쁜 당신을 위한 통합 보험료 계산!
2026-08-28,KT PASS,PUSH,소재 A,58025,14,0,450000,A_pasB0810,
2026-08-28,KT PASS,하단배너,소재 A,7532,10,0,65000,A_pasB0820,
2026-08-28,T멤버십,PUSH,소재 A,0,3591,300000,1842000,A_sktB0811,5세대 실비보험도 '특가'가 있다면?!
2026-08-28,T멤버십,미션탭,소재 A,159183,114,0,159000,A_sktB0820,
2026-08-28,가스락,서브 참여형 리스트 배너,소재 A,4377,42,0,28000,A_gasB0850,
2026-08-28,가스락,서브 텍스트 배너,소재 A,16066,111,0,29000,A_gasB0830,
2026-08-28,가스락,홈 상단 배너,소재 A,198122,118,0,73000,A_gasB0890,
